Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-11448,0,1,0,Unknown,2,0,57.605479452054794
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,-1616,0,0,0,Managers,3,0,31.575342465753426
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-563,0,0,1,Accountants,3,0,30.854794520547944
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3535,0,0,0,Laborers,5,0,39.02191780821918
5009586,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,-798,0,1,0,Sales staff,1,0,39.38082191780822
5105227,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2128,0,0,0,Laborers,2,0,47.57534246575342
5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4146,0,0,0,Cooking staff,1,0,46.87945205479452
5066817,F,Y,N,1,360000.0,Working,Higher education,Widow,House / apartment,-4023,0,0,1,Managers,2,0,45.15068493150685
5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2988,1,1,1,Core staff,2,0,32.62191780821918
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-9258,0,0,0,High skill tech staff,2,0,51.40821917808219
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-2939,1,1,0,Managers,2,0,44.38904109589041
5097024,M,Y,N,0,198000.0,Commercial associate,Higher education,Married,House / apartment,-2956,0,0,0,Managers,2,0,37.37808219178082
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-7400,1,1,0,Managers,2,0,38.728767123287675
5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-3476,0,0,0,Sales staff,4,0,42.29041095890411
5135819,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2878,0,0,0,Laborers,2,0,53.37534246575343
5054453,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-1155,0,0,0,Laborers,2,0,49.07945205479452
5091963,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-1416,1,0,0,Drivers,2,0,51.53150684931507
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2326,0,1,1,Laborers,3,0,29.24931506849315
5053254,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2150,1,0,0,Managers,2,1,51.14246575342466
5023177,F,N,Y,1,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-4710,1,1,0,Laborers,3,0,48.5972602739726
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,1,0,Unknown,1,0,47.81917808219178
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-2537,0,0,0,High skill tech staff,3,0,46.364383561643834
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-7140,0,0,0,Core staff,1,0,41.536986301369865
5094884,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-1282,0,0,0,Managers,1,0,28.39178082191781
5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,-219,0,0,0,Drivers,3,0,30.624657534246577
5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-4663,0,1,0,Laborers,2,0,37.37808219178082
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-896,0,0,0,Core staff,1,0,33.58904109589041
5062137,M,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-137,0,0,0,Laborers,2,1,35.47123287671233
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-1678,0,1,1,Cooking staff,3,0,31.38082191780822
5009744,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-586,1,1,0,Unknown,2,1,37.14246575342466
5010864,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-678,0,1,1,Core staff,3,1,49.78904109589041
5052877,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3366,0,0,0,Drivers,2,1,49.082191780821915
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,60.62739726027397
5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-7494,0,0,0,Laborers,2,0,64.96164383561644
5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-12332,0,1,1,Medicine staff,1,0,53.04931506849315
5142456,F,N,N,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,-499,0,1,0,Core staff,1,1,51.92328767123288
5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-2152,0,1,0,Sales staff,1,0,29.263013698630136
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-489,0,1,0,Drivers,4,0,36.66575342465753
5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,43.68767123287671
5095896,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-2532,1,1,0,Managers,3,0,43.88493150684931
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3574,0,0,0,High skill tech staff,1,0,43.726027397260275
5022804,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-1497,0,0,0,Managers,1,0,32.87123287671233
5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,63.912328767123284
5114253,M,N,N,1,130500.0,Working,Incomplete higher,Married,Rented apartment,-1808,1,1,0,Unknown,3,1,31.043835616438358
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,-553,0,0,0,Managers,2,0,33.1945205479452
5018501,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1002,1,1,0,Cooking staff,2,1,51.917808219178085
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-5345,0,0,0,Laborers,2,0,36.93972602739726
5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3396,0,0,0,Laborers,4,0,28.438356164383563
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1077,0,1,0,Core staff,2,0,54.24931506849315
5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-5056,1,1,0,Drivers,2,0,45.68493150684932
5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-622,1,1,0,Laborers,2,0,32.24109589041096
5054524,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-8369,0,0,0,Unknown,4,1,45.50958904109589
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,-1175,0,0,0,Laborers,2,0,29.101369863013698
5089162,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-2531,1,1,0,Accountants,2,1,55.51780821917808
5058366,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,365243,0,0,0,Unknown,1,0,55.136986301369866
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-2265,0,1,0,Laborers,2,0,56.20821917808219
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-1497,0,0,0,Managers,1,0,32.87123287671233
5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2896,0,1,0,Cooking staff,1,0,46.16164383561644
5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,59.05205479452055
5058267,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-1912,0,0,0,Drivers,3,0,48.95342465753425
5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-6860,0,0,0,Laborers,5,0,39.276712328767125
5021430,F,N,Y,0,126000.0,Commercial associate,Higher education,Single / not married,House / apartment,-2470,0,0,0,Sales staff,1,1,51.8
5009443,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-1682,0,1,0,Unknown,2,0,25.997260273972604
5009746,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-586,1,1,0,Unknown,2,1,62.06849315068493
5036187,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,3,0,56.605479452054794
5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-657,0,0,0,Core staff,2,0,29.665753424657535
5118046,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,1,65.48493150684932
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,1,0,Unknown,1,0,55.64109589041096
5143515,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,63.78082191780822
5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-622,1,1,0,Laborers,2,0,32.24109589041096
5022308,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-3319,0,0,0,Unknown,1,0,52.16986301369863
5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1520,0,0,0,Laborers,2,0,58.52602739726027
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-1328,0,0,0,Drivers,3,0,34.726027397260275
5143360,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-2234,1,1,0,High skill tech staff,2,0,62.49589041095891
5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,-3944,0,1,0,Unknown,2,0,50.73150684931507
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,3,0,42.446575342465756
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-505,1,1,0,Laborers,2,0,27.673972602739727
5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-126,0,0,0,Core staff,3,0,33.62191780821918
5091144,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1345,0,0,0,Unknown,2,0,29.54794520547945
5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-2072,0,0,0,Unknown,1,0,38.74794520547945
5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,65.66849315068494
5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-521,1,0,0,Unknown,2,0,50.11780821917808
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6678,1,0,0,Laborers,2,0,51.865753424657534
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3960,0,0,0,Core staff,4,0,35.2
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,-727,0,0,0,Unknown,3,0,41.6986301369863
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-2441,0,0,0,Accountants,1,0,50.895890410958906
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1359,0,0,1,Sales staff,2,0,45.49315068493151
5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,-2469,0,0,0,Unknown,1,0,52.87123287671233
5041147,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,0,0,0,Unknown,2,0,63.66027397260274
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-313,1,0,0,Unknown,3,0,27.994520547945207
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-3694,0,0,1,Medicine staff,2,0,47.92602739726028
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1198,0,1,0,Laborers,2,0,42.24931506849315
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-2207,0,1,0,Sales staff,3,0,37.413698630136984
5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-2257,0,0,0,Core staff,2,0,38.62465753424657
5092479,M,N,N,1,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-6866,0,0,0,Core staff,3,1,41.134246575342466
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-500,0,0,0,Sales staff,2,0,38.153424657534245
5010203,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-1866,0,0,1,Laborers,2,0,27.345205479452055
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-3641,0,0,0,Managers,2,0,58.12602739726027
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-1751,0,0,0,Unknown,2,0,25.482191780821918
5066843,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,46.821917808219176
5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1889,0,0,0,Laborers,4,0,38.93698630136986
5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-3697,0,0,0,Laborers,4,0,30.15890410958904
5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-7068,0,0,0,Medicine staff,4,0,39.23561643835617
5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,-2323,1,0,1,Unknown,2,0,28.624657534246577
5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-5457,0,1,0,Cooking staff,2,0,40.775342465753425
5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,-795,0,0,0,Sales staff,4,0,27.136986301369863
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-663,1,1,0,Unknown,1,0,25.873972602739727
5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-2089,1,1,0,Core staff,3,0,37.441095890410956
5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-2616,1,1,0,Managers,3,0,28.186301369863013
5117403,F,N,N,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-1619,0,0,0,Waiters/barmen staff,2,0,45.912328767123284
5116163,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-320,0,0,0,Security staff,4,0,27.12054794520548
5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-4280,1,0,0,Laborers,2,0,38.41917808219178
5061832,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,61.961643835616435
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3607,0,0,0,Managers,2,0,52.07671232876712
5033916,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3647,0,0,0,Unknown,2,1,35.657534246575345
5046398,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,66.34520547945205
5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-1444,0,0,0,Managers,2,0,62.06849315068493
5023460,F,Y,Y,0,315000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,57.56712328767123
5090470,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,-4509,0,0,0,Laborers,3,0,42.136986301369866
5018498,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-1002,1,1,0,Cooking staff,2,1,51.917808219178085
5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-745,0,0,0,Drivers,4,0,30.01095890410959
5137033,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-200,0,1,0,Laborers,3,0,39.18082191780822
5025047,F,Y,N,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3776,1,1,0,Unknown,5,0,32.13972602739726
5008827,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,1,51.43013698630137
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,-2143,0,0,0,Unknown,4,0,39.986301369863014
5067020,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1253,0,0,1,Laborers,3,0,46.99178082191781
5058350,M,N,Y,0,99000.0,Pensioner,Higher education,Separated,House / apartment,365243,0,0,0,Unknown,1,1,67.42739726027398
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-2052,0,1,0,Drivers,1,0,62.704109589041096
5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,-619,0,0,0,Security staff,2,0,59.99178082191781
5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,-3853,0,0,0,High skill tech staff,2,0,50.26849315068493
5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,-1007,1,1,0,Accountants,2,0,31.17808219178082
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-1774,1,0,0,Unknown,1,0,27.852054794520548
5009894,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,1,60.64109589041096
5078924,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1000,0,1,0,Laborers,2,0,44.153424657534245
5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-5639,0,1,0,Managers,4,0,43.90958904109589
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,38.38356164383562
5010781,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-2259,0,0,1,Core staff,3,0,39.654794520547945
5078842,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,-117,0,0,0,Private service staff,3,0,28.854794520547944
5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2362,1,0,0,Drivers,2,0,44.583561643835615
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-701,0,0,0,High skill tech staff,2,0,50.31506849315068
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-1504,1,0,0,Core staff,3,0,28.95068493150685
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-742,1,1,0,Laborers,2,0,22.66849315068493
5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,-1056,0,1,0,Laborers,2,0,34.772602739726025
5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-2265,0,1,0,Laborers,2,0,56.20821917808219
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2454,0,1,0,Unknown,1,0,52.63013698630137
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-1866,0,1,0,Laborers,1,0,44.106849315068494
5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-565,1,0,0,Managers,4,0,47.342465753424655
5024604,F,N,Y,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,1,0,Unknown,1,0,60.224657534246575
5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,365243,0,1,0,Unknown,2,0,63.76164383561644
5047853,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-3322,0,0,0,Unknown,3,0,34.43561643835616
5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1217,0,0,1,Laborers,1,0,25.065753424657533
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1674,0,0,0,Managers,5,0,41.81369863013698
5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-2384,1,0,0,High skill tech staff,1,0,54.49315068493151
5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-196,0,0,0,Security staff,2,0,46.0958904109589
5090214,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-217,0,0,0,Laborers,2,1,29.34794520547945
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-10600,0,0,0,Laborers,1,0,60.917808219178085
5146086,M,N,N,0,148500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-1193,0,0,1,Laborers,1,0,38.69041095890411
5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,0,64.24931506849315
5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-97,1,0,0,Unknown,2,0,46.23561643835617
5146401,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-2104,1,0,0,Cleaning staff,1,0,53.92328767123288
5117594,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-7310,1,1,0,Core staff,1,0,46.295890410958904
5053636,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,365243,0,0,0,Unknown,1,0,60.12054794520548
5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-1581,0,0,0,High skill tech staff,3,0,30.252054794520546
5115797,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7346,0,0,0,Laborers,2,0,39.93972602739726
5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-4534,0,0,0,Sales staff,1,0,45.92054794520548
5046036,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,0,0,0,Unknown,2,0,58.97808219178082
5037008,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,1,0,Unknown,1,0,56.04383561643836
5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.794520547945204
5022373,F,N,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8036,0,0,0,Core staff,2,0,56.69315068493151
5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-2052,0,0,1,Laborers,1,0,50.24657534246575
5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3533,0,0,0,Unknown,2,0,32.35068493150685
5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-5107,1,0,0,Unknown,3,0,32.74794520547945
5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-6583,0,1,0,Laborers,2,0,46.01917808219178
5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-5176,0,0,0,Laborers,3,0,40.99178082191781
5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-8044,0,0,0,Medicine staff,3,0,48.032876712328765
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-3902,0,1,0,Core staff,2,0,30.38082191780822
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-5674,1,1,0,Core staff,4,0,37.986301369863014
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-189,0,0,1,Managers,1,0,27.882191780821916
5023482,F,N,Y,1,119250.0,Working,Secondary / secondary special,Married,House / apartment,-4404,1,1,0,Core staff,3,0,43.64657534246575
5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-2311,0,0,0,Unknown,3,0,27.435616438356163
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-1600,0,0,0,Sales staff,1,0,27.923287671232877
5125708,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-622,0,1,0,High skill tech staff,2,1,44.967123287671235
5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,56.679452054794524
5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9870,1,1,0,Unknown,2,0,53.97808219178082
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-3663,0,0,0,High skill tech staff,3,0,36.484931506849314
5079168,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-1394,0,0,0,Laborers,2,1,37.58904109589041
5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1721,0,1,0,Unknown,3,0,28.693150684931506
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-431,1,0,0,Sales staff,3,0,44.21369863013699
5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2531,0,0,0,Unknown,2,0,41.75616438356165
5125761,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-1595,0,0,0,Cooking staff,1,1,49.36986301369863
5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-5061,0,1,0,Drivers,2,0,43.45753424657534
5025127,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-3350,0,0,0,High skill tech staff,2,1,30.44109589041096
5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,365243,0,0,0,Unknown,2,0,64.33698630136986
5038932,F,N,Y,0,94500.0,Commercial associate,Higher education,Separated,House / apartment,-6317,0,1,0,Medicine staff,1,0,39.85753424657534
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-536,0,0,1,Accountants,3,0,32.35342465753425
5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-460,0,0,0,Managers,4,0,32.0986301369863
5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-2932,0,1,0,Laborers,3,0,57.52876712328767
5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-857,0,0,0,Laborers,3,0,33.56164383561644
5054068,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1458,0,0,0,Drivers,1,1,44.9972602739726
5088834,F,N,Y,0,612000.0,State servant,Secondary / secondary special,Married,House / apartment,-3715,0,0,1,Accountants,2,0,34.41917808219178
5050973,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-7591,0,0,0,Core staff,2,0,43.73698630136986
5009798,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,60.27945205479452
5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.394520547945206
5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-3536,0,1,0,Drivers,3,0,30.942465753424656
5046086,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-2299,0,0,0,Unknown,2,0,57.61643835616438
